name,artist,id,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Jump,Van Halen,2PfBSkCKZDXMsJogMT0wML,1,metal,0.547,0.822,0,-7.201,1,0.0292,0.0745,0.00943,0.0645,0.774,130.138,audio_features,spotify:track:2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/tracks/2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/audio-analysis/2PfBSkCKZDXMsJogMT0wML,239560,4
Storm the Sorrow,Epica,5TbTav1XIDESHNU2F2jrg2,0,metal,0.51,0.887,6,-5.569,0,0.0799,0.0194,0.0,0.225,0.255,134.029,audio_features,spotify:track:5TbTav1XIDESHNU2F2jrg2,https://api.spotify.com/v1/tracks/5TbTav1XIDESHNU2F2jrg2,https://api.spotify.com/v1/audio-analysis/5TbTav1XIDESHNU2F2jrg2,312413,4
Still Counting,Volbeat,6bDVc03eMOMfvKez5qMAcq,0,metal,0.307,0.923,2,-3.139,1,0.0598,0.000449,0.00024,0.408,0.366,103.832,audio_features,spotify:track:6bDVc03eMOMfvKez5qMAcq,https://api.spotify.com/v1/tracks/6bDVc03eMOMfvKez5qMAcq,https://api.spotify.com/v1/audio-analysis/6bDVc03eMOMfvKez5qMAcq,261813,4
Twilight Of The Thunder God,Amon Amarth,5u3l2TONYacJgmRPQVaF9y,58,metal,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,audio_features,spotify:track:5u3l2TONYacJgmRPQVaF9y,https://api.spotify.com/v1/tracks/5u3l2TONYacJgmRPQVaF9y,https://api.spotify.com/v1/audio-analysis/5u3l2TONYacJgmRPQVaF9y,248747,4
Balls to the Wall,Accept,2dbOYFfS7r7NAzquRvji9A,56,metal,0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,audio_features,spotify:track:2dbOYFfS7r7NAzquRvji9A,https://api.spotify.com/v1/tracks/2dbOYFfS7r7NAzquRvji9A,https://api.spotify.com/v1/audio-analysis/2dbOYFfS7r7NAzquRvji9A,342600,4
Pull Me Under,Dream Theater,5CPXR6lDTvngxtmMZxnWmC,59,metal,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,audio_features,spotify:track:5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/tracks/5CPXR6lDTvngxtmMZxnWmC,https://api.spotify.com/v1/audio-analysis/5CPXR6lDTvngxtmMZxnWmC,493933,4
Death And The Labyrinth,At The Gates,1L6KRFCqkFkhutZTT68RhS,0,metal,0.497,0.97,6,-5.314,1,0.0636,6.33e-06,0.000164,0.303,0.514,119.984,audio_features,spotify:track:1L6KRFCqkFkhutZTT68RhS,https://api.spotify.com/v1/tracks/1L6KRFCqkFkhutZTT68RhS,https://api.spotify.com/v1/audio-analysis/1L6KRFCqkFkhutZTT68RhS,152987,4
Strife,Trivium,1pPlSUdw0SoYHi2YBa57j8,0,metal,0.461,0.987,1,-1.711,0,0.108,3.58e-05,8.48e-05,0.359,0.309,142.031,audio_features,spotify:track:1pPlSUdw0SoYHi2YBa57j8,https://api.spotify.com/v1/tracks/1pPlSUdw0SoYHi2YBa57j8,https://api.spotify.com/v1/audio-analysis/1pPlSUdw0SoYHi2YBa57j8,269266,4
Cowboys from Hell,Pantera,2SgbR6ttzoNlCRGQOKjrop,71,metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,audio_features,spotify:track:2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/tracks/2SgbR6ttzoNlCRGQOKjrop,https://api.spotify.com/v1/audio-analysis/2SgbR6ttzoNlCRGQOKjrop,243533,4
To Hell and Back,Sabaton,3RVg6RZvfOLrw4pqjVNbQr,0,metal,0.536,0.849,0,-4.702,1,0.0616,0.00318,0.00197,0.104,0.305,127.002,audio_features,spotify:track:3RVg6RZvfOLrw4pqjVNbQr,https://api.spotify.com/v1/tracks/3RVg6RZvfOLrw4pqjVNbQr,https://api.spotify.com/v1/audio-analysis/3RVg6RZvfOLrw4pqjVNbQr,206547,4
Carrion,Parkway Drive,6iC4yNDnwpSJ61Sz8g6EDG,0,metal,0.227,0.969,4,-4.07,1,0.101,0.000275,0.0,0.0982,0.428,155.171,audio_features,spotify:track:6iC4yNDnwpSJ61Sz8g6EDG,https://api.spotify.com/v1/tracks/6iC4yNDnwpSJ61Sz8g6EDG,https://api.spotify.com/v1/audio-analysis/6iC4yNDnwpSJ61Sz8g6EDG,187960,4
Now We Die,Machine Head,3vjfFKMqFclw9KJdTaMLRz,0,metal,0.433,0.98,4,-3.672,0,0.161,0.00114,3.76e-06,0.0791,0.0783,150.072,audio_features,spotify:track:3vjfFKMqFclw9KJdTaMLRz,https://api.spotify.com/v1/tracks/3vjfFKMqFclw9KJdTaMLRz,https://api.spotify.com/v1/audio-analysis/3vjfFKMqFclw9KJdTaMLRz,430533,4
The Nexus,Amaranthe,0wHmZpUsUs9PUTFnvoYbaT,0,metal,0.506,0.961,6,-5.054,1,0.135,0.00012,0.0,0.083,0.587,105.007,audio_features,spotify:track:0wHmZpUsUs9PUTFnvoYbaT,https://api.spotify.com/v1/tracks/0wHmZpUsUs9PUTFnvoYbaT,https://api.spotify.com/v1/audio-analysis/0wHmZpUsUs9PUTFnvoYbaT,197185,4
Ace of Spades,Motörhead,0EYtFwA4BA0uoozzCGqKjd,0,metal,0.321,0.99,6,-4.461,1,0.204,0.00248,0.00631,0.0924,0.209,140.574,audio_features,spotify:track:0EYtFwA4BA0uoozzCGqKjd,https://api.spotify.com/v1/tracks/0EYtFwA4BA0uoozzCGqKjd,https://api.spotify.com/v1/audio-analysis/0EYtFwA4BA0uoozzCGqKjd,166707,4
Blood,In This Moment,308BpHy6evPQz9hSPpSLNf,0,metal,0.534,0.95,9,-2.712,0,0.161,0.012,1.91e-06,0.413,0.527,140.071,audio_features,spotify:track:308BpHy6evPQz9hSPpSLNf,https://api.spotify.com/v1/tracks/308BpHy6evPQz9hSPpSLNf,https://api.spotify.com/v1/audio-analysis/308BpHy6evPQz9hSPpSLNf,207587,4
Pour Some Sugar On Me (2012),Def Leppard,0LN0ASTtcGIbNTnjSHG6eO,0,metal,0.497,0.849,9,-5.352,1,0.0612,0.00985,0.0,0.106,0.72,169.937,audio_features,spotify:track:0LN0ASTtcGIbNTnjSHG6eO,https://api.spotify.com/v1/tracks/0LN0ASTtcGIbNTnjSHG6eO,https://api.spotify.com/v1/audio-analysis/0LN0ASTtcGIbNTnjSHG6eO,261532,4
At War With Reality,At The Gates,06IbVDQRIM4USfAdJY06sG,0,metal,0.438,0.991,7,-5.245,1,0.0748,2.11e-06,0.161,0.231,0.399,106.538,audio_features,spotify:track:06IbVDQRIM4USfAdJY06sG,https://api.spotify.com/v1/tracks/06IbVDQRIM4USfAdJY06sG,https://api.spotify.com/v1/audio-analysis/06IbVDQRIM4USfAdJY06sG,188800,3
Paradise (What About Us?) [Feat. Tarja],Within Temptation,33n5sdlGT8UODTUr15EOWz,0,metal,0.461,0.928,4,-3.542,0,0.0697,0.000583,0.0012,0.615,0.428,135.03,audio_features,spotify:track:33n5sdlGT8UODTUr15EOWz,https://api.spotify.com/v1/tracks/33n5sdlGT8UODTUr15EOWz,https://api.spotify.com/v1/audio-analysis/33n5sdlGT8UODTUr15EOWz,319688,4
Rusted Nail,In Flames,2l7cgpgIJ7reophrNBVNNg,0,metal,0.56,0.943,10,-5.094,0,0.0842,0.000407,0.0248,0.102,0.231,115.01,audio_features,spotify:track:2l7cgpgIJ7reophrNBVNNg,https://api.spotify.com/v1/tracks/2l7cgpgIJ7reophrNBVNNg,https://api.spotify.com/v1/audio-analysis/2l7cgpgIJ7reophrNBVNNg,294480,4
Master Of Puppets,Metallica,6NwbeybX6TDtXlpXvnUOZC,1,metal,0.538,0.872,4,-7.658,0,0.0361,0.000608,0.573,0.0946,0.593,105.102,audio_features,spotify:track:6NwbeybX6TDtXlpXvnUOZC,https://api.spotify.com/v1/tracks/6NwbeybX6TDtXlpXvnUOZC,https://api.spotify.com/v1/audio-analysis/6NwbeybX6TDtXlpXvnUOZC,516293,4
Rainbow in the Dark,Dio,2PpNgmrS9mAyrkRAwn6YPq,59,metal,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,audio_features,spotify:track:2PpNgmrS9mAyrkRAwn6YPq,https://api.spotify.com/v1/tracks/2PpNgmrS9mAyrkRAwn6YPq,https://api.spotify.com/v1/audio-analysis/2PpNgmrS9mAyrkRAwn6YPq,256933,4
Breaking the Law,Judas Priest,5J0s7y5Qt9zMCd4weeSQ6N,0,metal,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,audio_features,spotify:track:5J0s7y5Qt9zMCd4weeSQ6N,https://api.spotify.com/v1/tracks/5J0s7y5Qt9zMCd4weeSQ6N,https://api.spotify.com/v1/audio-analysis/5J0s7y5Qt9zMCd4weeSQ6N,153840,4
Lola Montez,Volbeat,1wnq9TwifJ9ipLUFsm8vKx,54,metal,0.513,0.875,2,-4.819,1,0.0336,0.000139,3.28e-05,0.0715,0.677,151.986,audio_features,spotify:track:1wnq9TwifJ9ipLUFsm8vKx,https://api.spotify.com/v1/tracks/1wnq9TwifJ9ipLUFsm8vKx,https://api.spotify.com/v1/audio-analysis/1wnq9TwifJ9ipLUFsm8vKx,267680,4
Poison,Alice Cooper,50r8v0uwRlhlBiy3o39DIq,0,metal,0.313,0.893,2,-7.6,0,0.115,0.0468,0.000158,0.136,0.285,118.763,audio_features,spotify:track:50r8v0uwRlhlBiy3o39DIq,https://api.spotify.com/v1/tracks/50r8v0uwRlhlBiy3o39DIq,https://api.spotify.com/v1/audio-analysis/50r8v0uwRlhlBiy3o39DIq,269773,4
High Road,Mastodon,4QrvwbiPaOMqoayUJ1razT,6,metal,0.428,0.957,9,-3.201,1,0.0565,6.53e-06,0.0213,0.0503,0.467,144.086,audio_features,spotify:track:4QrvwbiPaOMqoayUJ1razT,https://api.spotify.com/v1/tracks/4QrvwbiPaOMqoayUJ1razT,https://api.spotify.com/v1/audio-analysis/4QrvwbiPaOMqoayUJ1razT,255627,3
"Paranoid - Live at the NEC, Birmingham, UK - December 1997",Black Sabbath,3ebrniHtOzNWigJhEkWguR,35,metal,0.239,0.961,8,-6.695,1,0.128,9.44e-05,0.0619,0.964,0.182,176.343,audio_features,spotify:track:3ebrniHtOzNWigJhEkWguR,https://api.spotify.com/v1/tracks/3ebrniHtOzNWigJhEkWguR,https://api.spotify.com/v1/audio-analysis/3ebrniHtOzNWigJhEkWguR,267507,4
Walk,Pantera,7fcfNW0XxTWlwVlftzfDOR,73,metal,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,audio_features,spotify:track:7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR,315120,4
King,Eluveitie,2cLP3ysj6Al847SDOSuEqo,0,metal,0.448,0.986,7,-3.783,1,0.127,0.000114,0.0424,0.0548,0.133,140.046,audio_features,spotify:track:2cLP3ysj6Al847SDOSuEqo,https://api.spotify.com/v1/tracks/2cLP3ysj6Al847SDOSuEqo,https://api.spotify.com/v1/audio-analysis/2cLP3ysj6Al847SDOSuEqo,273360,4
SadioWitch,Electric Wizard,6hs9Tpyt7i7H6rkYFos9Pn,0,metal,0.164,0.942,11,-6.448,1,0.0756,0.0237,0.942,0.418,0.158,141.425,audio_features,spotify:track:6hs9Tpyt7i7H6rkYFos9Pn,https://api.spotify.com/v1/tracks/6hs9Tpyt7i7H6rkYFos9Pn,https://api.spotify.com/v1/audio-analysis/6hs9Tpyt7i7H6rkYFos9Pn,247583,4
The Motherload,Mastodon,7tuPKHwOe83qC2djmlKbFr,9,metal,0.363,0.971,5,-2.974,0,0.0776,7.1e-06,0.00358,0.0797,0.347,146.018,audio_features,spotify:track:7tuPKHwOe83qC2djmlKbFr,https://api.spotify.com/v1/tracks/7tuPKHwOe83qC2djmlKbFr,https://api.spotify.com/v1/audio-analysis/7tuPKHwOe83qC2djmlKbFr,299787,4
Amaranth,Nightwish,0cYduKz7njWaJ73PGn6OGW,0,metal,0.553,0.874,2,-3.685,0,0.0401,0.00388,0.00184,0.104,0.319,127.961,audio_features,spotify:track:0cYduKz7njWaJ73PGn6OGW,https://api.spotify.com/v1/tracks/0cYduKz7njWaJ73PGn6OGW,https://api.spotify.com/v1/audio-analysis/0cYduKz7njWaJ73PGn6OGW,231413,4
Whore,In This Moment,0rSdhfeQmYAfzO3kcjsCpg,0,metal,0.604,0.883,11,-3.821,0,0.047,0.0254,0.0,0.0813,0.544,90.001,audio_features,spotify:track:0rSdhfeQmYAfzO3kcjsCpg,https://api.spotify.com/v1/tracks/0rSdhfeQmYAfzO3kcjsCpg,https://api.spotify.com/v1/audio-analysis/0rSdhfeQmYAfzO3kcjsCpg,245533,4
South Of Heaven,Slayer,1f2nJKg780VxYIveVq6Xej,46,metal,0.314,0.991,5,-3.867,0,0.318,0.000155,0.0477,0.0968,0.0395,138.975,audio_features,spotify:track:1f2nJKg780VxYIveVq6Xej,https://api.spotify.com/v1/tracks/1f2nJKg780VxYIveVq6Xej,https://api.spotify.com/v1/audio-analysis/1f2nJKg780VxYIveVq6Xej,298533,4
Kill or Become,Cannibal Corpse,3kBV6iIyeT5SCvGcVyg4pJ,36,metal,0.367,0.997,1,-2.695,0,0.228,0.00097,0.0802,0.0776,0.0567,115.024,audio_features,spotify:track:3kBV6iIyeT5SCvGcVyg4pJ,https://api.spotify.com/v1/tracks/3kBV6iIyeT5SCvGcVyg4pJ,https://api.spotify.com/v1/audio-analysis/3kBV6iIyeT5SCvGcVyg4pJ,230667,4
Here I Go Again,Whitesnake,1Ll8UuomlZEhuZYLxUz09J,0,metal,0.396,0.666,7,-11.892,1,0.0352,0.156,3.06e-05,0.151,0.268,90.173,audio_features,spotify:track:1Ll8UuomlZEhuZYLxUz09J,https://api.spotify.com/v1/tracks/1Ll8UuomlZEhuZYLxUz09J,https://api.spotify.com/v1/audio-analysis/1Ll8UuomlZEhuZYLxUz09J,275733,4
You Will Know My Name,Arch Enemy,2dQUNg3OGqVXrfjDpgJcCu,0,metal,0.35,0.947,11,-5.126,0,0.0749,0.000137,0.0196,0.128,0.104,137.137,audio_features,spotify:track:2dQUNg3OGqVXrfjDpgJcCu,https://api.spotify.com/v1/tracks/2dQUNg3OGqVXrfjDpgJcCu,https://api.spotify.com/v1/audio-analysis/2dQUNg3OGqVXrfjDpgJcCu,277320,4
Bye Bye Beautiful,Nightwish,1RmNFpG3SZ1NDly15RX5tQ,0,metal,0.488,0.88,9,-5.158,1,0.045,0.000121,0.000783,0.103,0.389,148.051,audio_features,spotify:track:1RmNFpG3SZ1NDly15RX5tQ,https://api.spotify.com/v1/tracks/1RmNFpG3SZ1NDly15RX5tQ,https://api.spotify.com/v1/audio-analysis/1RmNFpG3SZ1NDly15RX5tQ,254573,4
Raining Blood,Slayer,01Mpj13vURSO3cCLprPt5T,11,metal,0.294,0.995,1,-4.383,0,0.168,0.000489,0.331,0.128,0.0379,88.777,audio_features,spotify:track:01Mpj13vURSO3cCLprPt5T,https://api.spotify.com/v1/tracks/01Mpj13vURSO3cCLprPt5T,https://api.spotify.com/v1/audio-analysis/01Mpj13vURSO3cCLprPt5T,254400,4
Limits to Infinity,Scar Symmetry,3GSAaAkhnwCKd2pqAe8C4H,0,metal,0.463,0.981,2,-2.768,1,0.0865,0.000372,2.73e-05,0.345,0.341,139.005,audio_features,spotify:track:3GSAaAkhnwCKd2pqAe8C4H,https://api.spotify.com/v1/tracks/3GSAaAkhnwCKd2pqAe8C4H,https://api.spotify.com/v1/audio-analysis/3GSAaAkhnwCKd2pqAe8C4H,297920,4
Wild Eyes,Parkway Drive,39BuMwNtaqTvsV6w7p3fd7,0,metal,0.299,0.99,6,-3.498,1,0.156,0.000732,0.000405,0.165,0.197,110.313,audio_features,spotify:track:39BuMwNtaqTvsV6w7p3fd7,https://api.spotify.com/v1/tracks/39BuMwNtaqTvsV6w7p3fd7,https://api.spotify.com/v1/audio-analysis/39BuMwNtaqTvsV6w7p3fd7,258587,4
No More Regrets,Arch Enemy,1KmvBtP8pDb5CnKVmbwx2p,0,metal,0.452,0.967,10,-4.304,1,0.0868,6.9e-06,0.148,0.335,0.184,107.408,audio_features,spotify:track:1KmvBtP8pDb5CnKVmbwx2p,https://api.spotify.com/v1/tracks/1KmvBtP8pDb5CnKVmbwx2p,https://api.spotify.com/v1/audio-analysis/1KmvBtP8pDb5CnKVmbwx2p,245667,4
Man On The Silver Mountain,Rainbow,4mm5XXEXkzyex6D0MB6g59,0,metal,0.589,0.782,7,-8.151,0,0.0308,0.308,0.0274,0.061,0.834,107.526,audio_features,spotify:track:4mm5XXEXkzyex6D0MB6g59,https://api.spotify.com/v1/tracks/4mm5XXEXkzyex6D0MB6g59,https://api.spotify.com/v1/audio-analysis/4mm5XXEXkzyex6D0MB6g59,276387,4
About That Life,Attila,3cdy3GBpBLSo9CogvaXLN6,0,metal,0.381,0.903,1,-3.883,1,0.0758,0.000538,9.57e-06,0.344,0.473,126.532,audio_features,spotify:track:3cdy3GBpBLSo9CogvaXLN6,https://api.spotify.com/v1/tracks/3cdy3GBpBLSo9CogvaXLN6,https://api.spotify.com/v1/audio-analysis/3cdy3GBpBLSo9CogvaXLN6,185790,4
L'enfant sauvage,Gojira,1ch9Iqm2hZAVCuFRseeW13,2,metal,0.144,0.995,1,-5.699,1,0.185,0.000146,0.405,0.364,0.0787,87.843,audio_features,spotify:track:1ch9Iqm2hZAVCuFRseeW13,https://api.spotify.com/v1/tracks/1ch9Iqm2hZAVCuFRseeW13,https://api.spotify.com/v1/audio-analysis/1ch9Iqm2hZAVCuFRseeW13,257733,3
Rock You Like A Hurricane,Scorpions,3Jx5QwNzHYxIr6wW2XHUbB,0,metal,0.486,0.706,0,-10.398,1,0.0513,0.0157,0.000504,0.319,0.807,125.579,audio_features,spotify:track:3Jx5QwNzHYxIr6wW2XHUbB,https://api.spotify.com/v1/tracks/3Jx5QwNzHYxIr6wW2XHUbB,https://api.spotify.com/v1/audio-analysis/3Jx5QwNzHYxIr6wW2XHUbB,252173,4
Roots Bloody Roots,Sepultura,6ursmCnbc9oDRGa2yHKkoZ,63,metal,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,audio_features,spotify:track:6ursmCnbc9oDRGa2yHKkoZ,https://api.spotify.com/v1/tracks/6ursmCnbc9oDRGa2yHKkoZ,https://api.spotify.com/v1/audio-analysis/6ursmCnbc9oDRGa2yHKkoZ,212253,4
Cemetery Gates,Pantera,4vJr55lngvhSM8WIh9CjQc,65,metal,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,audio_features,spotify:track:4vJr55lngvhSM8WIh9CjQc,https://api.spotify.com/v1/tracks/4vJr55lngvhSM8WIh9CjQc,https://api.spotify.com/v1/audio-analysis/4vJr55lngvhSM8WIh9CjQc,422933,4
The Final Countdown,Europe,3MrRksHupTVEQ7YbA0FsZK,74,metal,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,audio_features,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,310333,4
Adrenalize,In This Moment,0z09OVa4ZNJ4oQydl9XolX,0,metal,0.465,0.96,6,-3.888,1,0.0792,0.00023,0.0,0.129,0.43,132.014,audio_features,spotify:track:0z09OVa4ZNJ4oQydl9XolX,https://api.spotify.com/v1/tracks/0z09OVa4ZNJ4oQydl9XolX,https://api.spotify.com/v1/audio-analysis/0z09OVa4ZNJ4oQydl9XolX,255773,4
No More Tears,Ozzy Osbourne,7w6PJe5KBPyvuRYxFkPssC,70,metal,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,audio_features,spotify:track:7w6PJe5KBPyvuRYxFkPssC,https://api.spotify.com/v1/tracks/7w6PJe5KBPyvuRYxFkPssC,https://api.spotify.com/v1/audio-analysis/7w6PJe5KBPyvuRYxFkPssC,443240,4
Take This Life,In Flames,7eyshS7nRaFtN8oMjHZSnp,43,metal,0.452,0.993,10,-4.74,0,0.172,2.88e-06,0.53,0.152,0.121,119.926,audio_features,spotify:track:7eyshS7nRaFtN8oMjHZSnp,https://api.spotify.com/v1/tracks/7eyshS7nRaFtN8oMjHZSnp,https://api.spotify.com/v1/audio-analysis/7eyshS7nRaFtN8oMjHZSnp,215200,4
I Believe in a Thing Called Love,The Darkness,0i2VKBjz7WFaqJ9DgXtPK0,11,metal,0.448,0.877,4,-2.953,1,0.0843,0.0474,1.37e-05,0.175,0.623,128.151,audio_features,spotify:track:0i2VKBjz7WFaqJ9DgXtPK0,https://api.spotify.com/v1/tracks/0i2VKBjz7WFaqJ9DgXtPK0,https://api.spotify.com/v1/audio-analysis/0i2VKBjz7WFaqJ9DgXtPK0,216800,4
We're Not Gonna Take It,Twisted Sister,5RHG4SQ6iJ1qQJmt3EFJCX,50,metal,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,audio_features,spotify:track:5RHG4SQ6iJ1qQJmt3EFJCX,https://api.spotify.com/v1/tracks/5RHG4SQ6iJ1qQJmt3EFJCX,https://api.spotify.com/v1/audio-analysis/5RHG4SQ6iJ1qQJmt3EFJCX,219667,4
Nemo,Nightwish,7pTMHN7QnzmnwGQa3mTRNv,0,metal,0.497,0.737,3,-6.291,1,0.0353,0.0002,7.55e-05,0.0744,0.351,125.045,audio_features,spotify:track:7pTMHN7QnzmnwGQa3mTRNv,https://api.spotify.com/v1/tracks/7pTMHN7QnzmnwGQa3mTRNv,https://api.spotify.com/v1/audio-analysis/7pTMHN7QnzmnwGQa3mTRNv,276120,4
Proving Grounds,Attila,0hgCitquBvVVW8K4fLk56L,0,metal,0.385,0.961,9,-3.73,1,0.232,0.000599,0.0083,0.0827,0.321,124.951,audio_features,spotify:track:0hgCitquBvVVW8K4fLk56L,https://api.spotify.com/v1/tracks/0hgCitquBvVVW8K4fLk56L,https://api.spotify.com/v1/audio-analysis/0hgCitquBvVVW8K4fLk56L,207999,4
Drop Dead Cynical,Amaranthe,32b8wStVMtiyTHE8rWrgvf,0,metal,0.289,0.909,7,-3.95,1,0.0979,4.61e-05,0.000254,0.0936,0.486,140.068,audio_features,spotify:track:32b8wStVMtiyTHE8rWrgvf,https://api.spotify.com/v1/tracks/32b8wStVMtiyTHE8rWrgvf,https://api.spotify.com/v1/audio-analysis/32b8wStVMtiyTHE8rWrgvf,197853,4
Deceiver of the Gods,Amon Amarth,7rb8JRuyMqJSBOSoaFMtCY,46,metal,0.262,0.991,1,-5.373,0,0.167,4.09e-05,0.204,0.15,0.0827,192.858,audio_features,spotify:track:7rb8JRuyMqJSBOSoaFMtCY,https://api.spotify.com/v1/tracks/7rb8JRuyMqJSBOSoaFMtCY,https://api.spotify.com/v1/audio-analysis/7rb8JRuyMqJSBOSoaFMtCY,259173,4
Symphony Of Destruction,Megadeth,51TG9W3y9qyO8BY5RXKgnZ,64,metal,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,audio_features,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,246733,4
Heaven Nor Hell,Volbeat,5MZrOnwTMwnUqAMxTNnV7t,0,metal,0.411,0.768,3,-4.21,1,0.0562,0.000614,0.00859,0.134,0.672,134.408,audio_features,spotify:track:5MZrOnwTMwnUqAMxTNnV7t,https://api.spotify.com/v1/tracks/5MZrOnwTMwnUqAMxTNnV7t,https://api.spotify.com/v1/audio-analysis/5MZrOnwTMwnUqAMxTNnV7t,322613,4
Territory,Sepultura,0QRxtcxL31dRAeiUUuENPu,56,metal,0.332,0.946,2,-6.233,1,0.127,0.000275,0.0304,0.136,0.303,153.091,audio_features,spotify:track:0QRxtcxL31dRAeiUUuENPu,https://api.spotify.com/v1/tracks/0QRxtcxL31dRAeiUUuENPu,https://api.spotify.com/v1/audio-analysis/0QRxtcxL31dRAeiUUuENPu,287480,4
I Wanna Rock,Twisted Sister,3amR3pxfJIBJTFLdOCcf6k,28,metal,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,audio_features,spotify:track:3amR3pxfJIBJTFLdOCcf6k,https://api.spotify.com/v1/tracks/3amR3pxfJIBJTFLdOCcf6k,https://api.spotify.com/v1/audio-analysis/3amR3pxfJIBJTFLdOCcf6k,179760,4
Fear of the Dark,Iron Maiden,0PLUzbu0ST6IOSgtUknxWV,0,metal,0.301,0.813,2,-8.786,0,0.0568,0.000674,0.000631,0.197,0.236,109.25,audio_features,spotify:track:0PLUzbu0ST6IOSgtUknxWV,https://api.spotify.com/v1/tracks/0PLUzbu0ST6IOSgtUknxWV,https://api.spotify.com/v1/audio-analysis/0PLUzbu0ST6IOSgtUknxWV,436960,4
Stranglehold,Ted Nugent,2f0P7iELCvAlV8j6Z3rGDE,59,metal,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,audio_features,spotify:track:2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/tracks/2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/audio-analysis/2f0P7iELCvAlV8j6Z3rGDE,503067,4
You've Got Another Thing Comin',Judas Priest,4FXv0p8WvZc7eUyDzsi39p,0,metal,0.512,0.814,11,-7.12,0,0.047,0.00491,4.23e-06,0.0919,0.533,138.226,audio_features,spotify:track:4FXv0p8WvZc7eUyDzsi39p,https://api.spotify.com/v1/tracks/4FXv0p8WvZc7eUyDzsi39p,https://api.spotify.com/v1/audio-analysis/4FXv0p8WvZc7eUyDzsi39p,309847,4
Carrie - Single Version,Europe,1qlRSRaD3Hb5lfzcAs0Ev1,11,metal,0.44,0.524,7,-6.533,1,0.0277,0.0717,0.0,0.339,0.144,136.309,audio_features,spotify:track:1qlRSRaD3Hb5lfzcAs0Ev1,https://api.spotify.com/v1/tracks/1qlRSRaD3Hb5lfzcAs0Ev1,https://api.spotify.com/v1/audio-analysis/1qlRSRaD3Hb5lfzcAs0Ev1,269587,4
Quantum Flux,Northlane,40qSFV6TIvL46ZUlsZnpih,0,metal,0.53,0.907,8,-3.066,1,0.0589,0.00254,3.91e-05,0.1,0.264,109.997,audio_features,spotify:track:40qSFV6TIvL46ZUlsZnpih,https://api.spotify.com/v1/tracks/40qSFV6TIvL46ZUlsZnpih,https://api.spotify.com/v1/audio-analysis/40qSFV6TIvL46ZUlsZnpih,243939,4
For Whom The Bell Tolls,Metallica,4hOohf45f0JtxYKNsEAIOV,0,metal,0.519,0.861,0,-6.67,1,0.0758,0.0173,0.00312,0.06,0.213,117.846,audio_features,spotify:track:4hOohf45f0JtxYKNsEAIOV,https://api.spotify.com/v1/tracks/4hOohf45f0JtxYKNsEAIOV,https://api.spotify.com/v1/audio-analysis/4hOohf45f0JtxYKNsEAIOV,309933,4
